experiment_code,legacy_experiment_code,experiment_id,target,family,model_type,source_model_id,feature_set_id,source_recipe_id,cv_primary_mae,cv_shadow_mae,cv_mean_mae,cv_worst_mae,public_mae,private_mae,test_overall_mae,public_private_delta,public_private_gap,cv_protocol,selection_policy_at_creation,current_evaluation_mode,artifact_status,source_reproducible,drilldown_reproducible,reproduction_status,config_path,feature_path,oof_primary_path,oof_shadow_path,test_prediction_path,n_features,feature_space,feature_sha256,feature_content_sha256,feature_recipe_hash,linear_alpha,xgb_preset,xgb_final_n_estimators,score_source,prediction_source,feature_source,license_status,license_reference,ensemble_type,member_experiment_codes,notes,transformer_type,plm_source,annotation_mode,chain_mode,pooling_mode,representation_status,input_space,input_asset_ref,shareability_status,reproducibility_status_v2,canonical_benchmark_eligible,score_max_delta,prediction_max_delta,prediction_reproduction_max_delta,reproduction_tolerance_pred,reproduction_tolerance_score,tolerance_reason,training_reproduction_attempted,optuna_used,fitted_params_path,blocker
EXP-T008,EXP011,LIN_TM_ABLANG2_RIDGE,TmApp,LINEAR,RIDGE,TM_ABLANG2__RIDGE,FS_TM_ABLANG2,TM_ABLANG2__RIDGE,2.8519581454041143,3.110806888449107,2.981382516926611,3.110806888449107,3.492876502460081,3.3535816801683733,3.423229091314228,0.1392948222917076,0.1392948222917076,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T008.yaml,experiments/features/EXP-T008.parquet,experiments/predictions/EXP-T008/oof_primary.csv,experiments/predictions/EXP-T008/oof_shadow.csv,experiments/predictions/EXP-T008/test.csv,480.0,RAW_PREPROCESS,44f537b9ba372ec4bc7008028526fbc510f9d1c2c33371e616b27674a8f6cb2f,2c3c983fdec8d98dcb692b163f27bec0f7578adc84c017e739c7596cfef51fa6,,100.0,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | prior_reproduction_status=REPLAYED_CANONICAL",,,,,,,,,SHAREABLE_COMPLETE,RESULT_VERIFIED,YES,3.996802888650564e-15,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-T008.fitted_params.json,
EXP-T009,EXP012,LIN_TM_ABLANG2_LASSO,TmApp,LINEAR,LASSO,TM_ABLANG2__LASSO,FS_TM_ABLANG2,TM_ABLANG2__LASSO,3.177920464549421,3.436515021314268,3.307217742931845,3.436515021314268,3.507543410328569,3.5009450064416705,3.50424420838512,0.0065984038868984,0.0065984038868984,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T009.yaml,experiments/features/EXP-T009.parquet,experiments/predictions/EXP-T009/oof_primary.csv,experiments/predictions/EXP-T009/oof_shadow.csv,experiments/predictions/EXP-T009/test.csv,480.0,RAW_PREPROCESS,44f537b9ba372ec4bc7008028526fbc510f9d1c2c33371e616b27674a8f6cb2f,2c3c983fdec8d98dcb692b163f27bec0f7578adc84c017e739c7596cfef51fa6,,0.3,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | CV exact; max score delta 0.018464740506833444 | prior_reproduction_status=REPLAYED_CANONICAL | score_delta=0.018464740506833444 | test_from_endgame_historical; OOF reproduced CV-matched",,,,,,,,,SHAREABLE_COMPLETE,RESULT_VERIFIED,YES,2.664535259100376e-15,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-T009.fitted_params.json,test_from_endgame_historical; OOF reproduced CV-matched
EXP-T010,EXP013,LIN_TM_ABLANG2_SEQ_RIDGE,TmApp,LINEAR,RIDGE,TM_ABLANG2_SEQ__RIDGE,FS_TM_ABLANG2_SEQ,TM_ABLANG2_SEQ__RIDGE,2.7629769100217336,2.8973641403873263,2.83017052520453,2.8973641403873263,3.266464055413186,3.5000584900344416,3.383261272723814,-0.2335944346212555,0.2335944346212555,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T010.yaml,experiments/features/EXP-T010.parquet,experiments/predictions/EXP-T010/oof_primary.csv,experiments/predictions/EXP-T010/oof_shadow.csv,experiments/predictions/EXP-T010/test.csv,558.0,RAW_PREPROCESS,2770db034c1663b99db083df29ca138b38dbee751b2a338413b8c2fc2ba56608,bfb2d7b679ebbc1b9d6cf6a4f5dc6717368aace9400da219838109e34c5c3a69,,100.0,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | prior_reproduction_status=REPLAYED_CANONICAL",,,,,,,,,SHAREABLE_COMPLETE,RESULT_VERIFIED,YES,1.3322676295501878e-15,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-T010.fitted_params.json,
EXP-T011,EXP014,LIN_TM_ABLANG2_SEQ_LASSO,TmApp,LINEAR,LASSO,TM_ABLANG2_SEQ__LASSO,FS_TM_ABLANG2_SEQ,TM_ABLANG2_SEQ__LASSO,2.952644897447321,2.974840698625565,2.963742798036443,2.974840698625565,3.350227322456886,3.4097053671679234,3.379966344812405,-0.0594780447110374,0.0594780447110374,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T011.yaml,experiments/features/EXP-T011.parquet,experiments/predictions/EXP-T011/oof_primary.csv,experiments/predictions/EXP-T011/oof_shadow.csv,experiments/predictions/EXP-T011/test.csv,558.0,RAW_PREPROCESS,2770db034c1663b99db083df29ca138b38dbee751b2a338413b8c2fc2ba56608,bfb2d7b679ebbc1b9d6cf6a4f5dc6717368aace9400da219838109e34c5c3a69,,0.3,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | prior_reproduction_status=REPLAYED_CANONICAL",,,,,,,,,SHAREABLE_COMPLETE,RESULT_VERIFIED,YES,1.7763568394002505e-15,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-T011.fitted_params.json,
EXP-T012,EXP015,LIN_TM_BASE_BIOEMU_RIDGE,TmApp,LINEAR,RIDGE,TM_BASE_BIOEMU__RIDGE,FS_TM_BASE_BIOEMU,TM_BASE_BIOEMU__RIDGE,2.728609764529513,2.864447740706632,2.7965287526180727,2.864447740706632,3.1348956756048434,3.482911833404577,3.30890375450471,-0.3480161577997336,0.3480161577997336,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T012.yaml,experiments/features/EXP-T012.parquet,experiments/predictions/EXP-T012/oof_primary.csv,experiments/predictions/EXP-T012/oof_shadow.csv,experiments/predictions/EXP-T012/test.csv,568.0,RAW_PREPROCESS,530e07bd890151bee70ad0e1c9a73ba6b0e4afc08db8ce71d3a0727174c42540,697d9f65b1c3aa88160b770019ba07ac46f25bc9a6109f382ec8853b5e089a74,,100.0,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | prior_reproduction_status=REPLAYED_CANONICAL",,,,,,,,,SHAREABLE_COMPLETE,RESULT_VERIFIED,YES,1.3322676295501878e-15,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-T012.fitted_params.json,
EXP-T013,EXP016,LIN_TM_BASE_BIOEMU_LASSO,TmApp,LINEAR,LASSO,TM_BASE_BIOEMU__LASSO,FS_TM_BASE_BIOEMU,TM_BASE_BIOEMU__LASSO,2.881855042017764,2.894073206694681,2.8879641243562224,2.894073206694681,3.225832442554766,3.3087009106950167,3.2672666766248915,-0.0828684681402505,0.0828684681402505,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T013.yaml,experiments/features/EXP-T013.parquet,experiments/predictions/EXP-T013/oof_primary.csv,experiments/predictions/EXP-T013/oof_shadow.csv,experiments/predictions/EXP-T013/test.csv,568.0,RAW_PREPROCESS,530e07bd890151bee70ad0e1c9a73ba6b0e4afc08db8ce71d3a0727174c42540,697d9f65b1c3aa88160b770019ba07ac46f25bc9a6109f382ec8853b5e089a74,,0.3,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | prior_reproduction_status=REPLAYED_CANONICAL",,,,,,,,,SHAREABLE_COMPLETE,RESULT_VERIFIED,YES,1.7763568394002505e-15,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-T013.fitted_params.json,
EXP-T014,EXP017,LIN_TM_BASE_MPNN_RIDGE,TmApp,LINEAR,RIDGE,TM_BASE_MPNN__RIDGE,FS_TM_BASE_MPNN,TM_BASE_MPNN__RIDGE,2.737131275300181,2.878130055093428,2.807630665196805,2.878130055093428,3.255680141998243,3.4447572323707307,3.350218687184487,-0.1890770903724878,0.1890770903724878,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T014.yaml,experiments/features/EXP-T014.parquet,experiments/predictions/EXP-T014/oof_primary.csv,experiments/predictions/EXP-T014/oof_shadow.csv,experiments/predictions/EXP-T014/test.csv,559.0,RAW_PREPROCESS,73d1d182f2a9dae0d5e89bb07ab5acef3655ed53783eae93ebd1a8a4b1eecb20,77a942d856ed5c688d36ad2f881975ee9ee453f8997982d06b04389bf926f888,,100.0,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | prior_reproduction_status=REPLAYED_CANONICAL",,,,,,,,,SHAREABLE_COMPLETE,RESULT_VERIFIED,YES,2.220446049250313e-15,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-T014.fitted_params.json,
EXP-T015,EXP018,LIN_TM_BASE_MPNN_LASSO,TmApp,LINEAR,LASSO,TM_BASE_MPNN__LASSO,FS_TM_BASE_MPNN,TM_BASE_MPNN__LASSO,2.918538205203646,2.951121476968849,2.9348298410862474,2.951121476968849,3.336363199164652,3.372657686296628,3.35451044273064,-0.0362944871319763,0.0362944871319763,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T015.yaml,experiments/features/EXP-T015.parquet,experiments/predictions/EXP-T015/oof_primary.csv,experiments/predictions/EXP-T015/oof_shadow.csv,experiments/predictions/EXP-T015/test.csv,559.0,RAW_PREPROCESS,73d1d182f2a9dae0d5e89bb07ab5acef3655ed53783eae93ebd1a8a4b1eecb20,77a942d856ed5c688d36ad2f881975ee9ee453f8997982d06b04389bf926f888,,0.3,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | prior_reproduction_status=REPLAYED_CANONICAL",,,,,,,,,SHAREABLE_COMPLETE,RESULT_VERIFIED,YES,8.881784197001252e-16,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-T015.fitted_params.json,
EXP-T016,EXP019,LIN_TM_BASE_BIOEMU_MPNN_LASSO,TmApp,LINEAR,LASSO,TM_BASE_BIOEMU_MPNN__LASSO,FS_TM_BIOEMU_MPNN,TM_BASE_BIOEMU_MPNN__LASSO,2.869736881558336,2.875164722539417,2.872450802048877,2.875164722539417,3.215082849230016,3.3020522485399617,3.258567548884989,-0.0869693993099458,0.0869693993099458,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T016.yaml,experiments/features/EXP-T016.parquet,experiments/predictions/EXP-T016/oof_primary.csv,experiments/predictions/EXP-T016/oof_shadow.csv,experiments/predictions/EXP-T016/test.csv,569.0,RAW_PREPROCESS,3a41e528dcdcdb1664c8fdeef1ea84ac1d6540a52a6809787b31648b1f7602a6,8e92cba7d639421e2952570fd24462acbdb576950678b5f4879c9f18e3ee25cc,,0.3,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | prior_reproduction_status=REPLAYED_CANONICAL",,,,,,,,,SHAREABLE_COMPLETE,RESULT_VERIFIED,YES,8.881784197001252e-16,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-T016.fitted_params.json,
EXP-T017,EXP020,LIN_TM_PARENT_ABLINGUA_GLOBAL_LASSO,TmApp,LINEAR,LASSO,TM_PARENT_ABLINGUA_GLOBAL__LASSO,FS_TM_ABLINGUA_GLOBAL,TM_PARENT_ABLINGUA_GLOBAL__LASSO,3.1749884526917262,3.243738103777528,3.209363278234627,3.243738103777528,3.260223703657545,3.151212494407123,3.205718099032334,0.109011209250422,0.109011209250422,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T017.yaml,experiments/features/EXP-T017.parquet,experiments/predictions/EXP-T017/oof_primary.csv,experiments/predictions/EXP-T017/oof_shadow.csv,experiments/predictions/EXP-T017/test.csv,3129.0,RAW_PREPROCESS,a3bb9de87925fbc1c1995087c35bc10247e945265784318f6c1373d199140c8c,04d2022102f5d7045ff3939fc45a15b56f9c26fc55b5ddb71d1af5ff83889c59,,0.3,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | prior_reproduction_status=REPLAYED_CANONICAL",,,,,,,,,SHAREABLE_COMPLETE,RESULT_VERIFIED,YES,2.220446049250313e-15,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-T017.fitted_params.json,
EXP-T018,EXP021,LIN_TM_PARENT_ABLINGUA_CDR3_LASSO,TmApp,LINEAR,LASSO,TM_PARENT_ABLINGUA_CDR3__LASSO,FS_TM_ABLINGUA_CDR3,TM_PARENT_ABLINGUA_CDR3__LASSO,3.231059292811114,3.3874619198943616,3.309260606352738,3.3874619198943616,3.395885582230245,3.1856202605927195,3.2907529214114826,0.2102653216375256,0.2102653216375256,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T018.yaml,experiments/features/EXP-T018.parquet,experiments/predictions/EXP-T018/oof_primary.csv,experiments/predictions/EXP-T018/oof_shadow.csv,experiments/predictions/EXP-T018/test.csv,5689.0,RAW_PREPROCESS,85967ad61b67578cfbb6344411a264a4a9ccfd9782be97993484107803455c83,cf1f16b3788022950073bc7e66f5dc4fea018a8e65915a29a229247690124b37,,0.3,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | CV exact; max score delta 0.6701352322210061 | prior_reproduction_status=REPLAYED_CANONICAL | score_delta=0.6701352322210061 | test_from_endgame_historical; OOF reproduced CV-matched",,,,,,,,,SHAREABLE_COMPLETE,RESULT_VERIFIED,YES,1.3322676295501878e-15,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-T018.fitted_params.json,test_from_endgame_historical; OOF reproduced CV-matched
EXP-T019,EXP022,LIN_TM_OPENMM_DOMAIN_FLEX_RIDGE,TmApp,LINEAR,RIDGE,TM_OPENMM_DOMAIN_FLEX__RIDGE,FS_TM_OPENMM_DOMAIN_FLEX,TM_OPENMM_DOMAIN_FLEX__RIDGE,2.7769534001738405,2.897762804526902,2.837358102350372,2.897762804526902,,,,,,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,SCORE_ONLY,YES,NO,UNVERIFIED_HISTORICAL,,,,,,,,,,,100.0,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,,virtual_participant/round1_finalization/cache/round1_embeddings.npz::ablang2__HL_paired | built via stage1 make_xy(SEQ_BASIC) on competition sequences | openmm_fab_md/results/OPENMM_FAB_MD_FEATURES_DEV.parquet,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,CV_ONLY_NO_TEST_FEATURES; public/private NA; n_dev=158 (nonstandard cohort) | prior_reproduction_status=REPLAYED_CANONICAL,,,,,,,,,HISTORICAL_ONLY,UNVERIFIED_HISTORICAL,NO,,,,1e-10,1e-10,deterministic_classical_strict,False,False,,CV_ONLY_NO_TEST_FEATURES
EXP-T020,EXP023,LIN_TM_OPENMM_DOMAIN_FLEX_LASSO,TmApp,LINEAR,LASSO,TM_OPENMM_DOMAIN_FLEX__LASSO,FS_TM_OPENMM_DOMAIN_FLEX,TM_OPENMM_DOMAIN_FLEX__LASSO,3.0019564392147062,2.970637646171782,2.986297042693244,3.0019564392147062,,,,,,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,SCORE_ONLY,YES,NO,UNVERIFIED_HISTORICAL,,,,,,,,,,,0.3,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,,virtual_participant/round1_finalization/cache/round1_embeddings.npz::ablang2__HL_paired | built via stage1 make_xy(SEQ_BASIC) on competition sequences | openmm_fab_md/results/OPENMM_FAB_MD_FEATURES_DEV.parquet,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,CV_ONLY_NO_TEST_FEATURES; public/private NA; n_dev=158 (nonstandard cohort) | prior_reproduction_status=REPLAYED_CANONICAL,,,,,,,,,HISTORICAL_ONLY,UNVERIFIED_HISTORICAL,NO,,,,1e-10,1e-10,deterministic_classical_strict,False,False,,CV_ONLY_NO_TEST_FEATURES
EXP-T021,EXP024,LIN_TM_FENNIX_CONTEXT_RIDGE,TmApp,LINEAR,RIDGE,TM_FENNIX_CONTEXT__RIDGE,FS_TM_FENNIX_CONTEXT,TM_FENNIX_CONTEXT__RIDGE,2.8731217440167574,2.9921885756303706,2.932655159823564,2.9921885756303706,3.26851749070895,3.6153511447636704,3.44193431773631,-0.3468336540547203,0.3468336540547203,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,UNVERIFIED_HISTORICAL,experiments/configs/EXP-T021.yaml,experiments/features/EXP-T021.parquet,experiments/predictions/EXP-T021/oof_primary.csv,experiments/predictions/EXP-T021/oof_shadow.csv,experiments/predictions/EXP-T021/test.csv,650.0,RAW_PREPROCESS,04ea1d9a2469c39b84159565a9d61d7c7bedae0cd5db390925bb04547983f94b,b829076a96c631f1b6aeec9085e3abaebc41966e540a8a09c72425c0ffda315a,,100.0,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"n_dev=161 (nonstandard cohort); test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | prior_reproduction_status=REPLAYED_CANONICAL | score_delta=0.017998474490365624",,,,,,,,,SHAREABLE_COMPLETE,UNVERIFIED_HISTORICAL,NO,0.0179984744903656,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-T021.fitted_params.json,score_delta=0.017998474490365624
EXP-T022,EXP025,LIN_TM_FENNIX_CONTEXT_LASSO,TmApp,LINEAR,LASSO,TM_FENNIX_CONTEXT__LASSO,FS_TM_FENNIX_CONTEXT,TM_FENNIX_CONTEXT__LASSO,3.006763522332028,3.002006521757374,3.0043850220447013,3.006763522332028,3.3123885388133885,3.392162977235429,3.3522757580244087,-0.0797744384220404,0.0797744384220404,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,UNVERIFIED_HISTORICAL,experiments/configs/EXP-T022.yaml,experiments/features/EXP-T022.parquet,experiments/predictions/EXP-T022/oof_primary.csv,experiments/predictions/EXP-T022/oof_shadow.csv,experiments/predictions/EXP-T022/test.csv,650.0,RAW_PREPROCESS,04ea1d9a2469c39b84159565a9d61d7c7bedae0cd5db390925bb04547983f94b,b829076a96c631f1b6aeec9085e3abaebc41966e540a8a09c72425c0ffda315a,,0.3,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"n_dev=161 (nonstandard cohort); test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | prior_reproduction_status=REPLAYED_CANONICAL | score_delta=0.02009382334546883",,,,,,,,,SHAREABLE_COMPLETE,UNVERIFIED_HISTORICAL,NO,0.0200938233454688,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-T022.fitted_params.json,score_delta=0.02009382334546883
EXP-H004,EXP026,LIN_HIC_CONSTANT_RIDGE,HIC,LINEAR,RIDGE,HIC_CONSTANT__RIDGE,FS_HIC_CONSTANT,HIC_CONSTANT__RIDGE,0.5181666666666666,0.5176481481481482,0.5179074074074074,0.5181666666666666,0.5348641975308641,0.5100864197530864,0.5224753086419753,0.0247777777777776,0.0247777777777776,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-H004.yaml,experiments/features/EXP-H004.parquet,experiments/predictions/EXP-H004/oof_primary.csv,experiments/predictions/EXP-H004/oof_shadow.csv,experiments/predictions/EXP-H004/test.csv,0.0,RAW_PREPROCESS,38329c22b6433c81105c261760edefb467a44b9261f6eb18b38b0d2571a3e002,9370d2e98c0ea43c846bf2262e62e3fe2210609a1f5fa17654c83f58a99838fa,,9.117,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"constant/no-feature baseline; test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | prior_reproduction_status=REPLAYED_CANONICAL",,,,,,,,,SHAREABLE_COMPLETE,RESULT_VERIFIED,YES,1.1102230246251563e-16,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-H004.fitted_params.json,
EXP-H005,EXP027,LIN_HIC_CONSTANT_LASSO,HIC,LINEAR,LASSO,HIC_CONSTANT__LASSO,FS_HIC_CONSTANT,HIC_CONSTANT__LASSO,0.5181666666666666,0.5176481481481482,0.5179074074074074,0.5181666666666666,0.5348641975308641,0.5100864197530864,0.5224753086419753,0.0247777777777776,0.0247777777777776,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-H005.yaml,experiments/features/EXP-H005.parquet,experiments/predictions/EXP-H005/oof_primary.csv,experiments/predictions/EXP-H005/oof_shadow.csv,experiments/predictions/EXP-H005/test.csv,0.0,RAW_PREPROCESS,38329c22b6433c81105c261760edefb467a44b9261f6eb18b38b0d2571a3e002,9370d2e98c0ea43c846bf2262e62e3fe2210609a1f5fa17654c83f58a99838fa,,,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"constant/no-feature baseline; test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | prior_reproduction_status=REPLAYED_CANONICAL",,,,,,,,,SHAREABLE_COMPLETE,RESULT_VERIFIED,YES,1.1102230246251563e-16,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-H005.fitted_params.json,
EXP-H006,EXP028,LIN_HIC_SEQ_RIDGE,HIC,LINEAR,RIDGE,HIC_SEQ__RIDGE,FS_HIC_SEQ,HIC_SEQ__RIDGE,0.5294019506021663,0.5267730257826606,0.5280874881924135,0.5294019506021663,0.573304245586205,0.5616270776725183,0.5674656616293616,0.0116771679136866,0.0116771679136866,canonical_simple_tvt_primary_shadow,CV_ONLY,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-H006.yaml,experiments/features/EXP-H006.parquet,experiments/predictions/EXP-H006/oof_primary.csv,experiments/predictions/EXP-H006/oof_shadow.csv,experiments/predictions/EXP-H006/test.csv,115.0,RAW_PREPROCESS,bd241a54b3244b85806b917095d5b8d41b7e4cfdd8e77e03a3d5b5a816376f4e,b94acb2bb5fab894616ab9a3783b8f5d1085a6321a80c87d23d000f6ed985c0b,,100.0,,,organizer_extension/linear_model_closure/LINEAR_MODEL_MASTER_REGISTRY.csv,reproduced_canonical_simple_tvt,materialized_from_registry_tokens,UNKNOWN,top_models_feature_bundle/feature_manifest.csv,,,"test predictions available under endgame_model_benchmark/predictions (not materialized in Phase 1) overall_derivation=mean(public,private) | prior_reproduction_status=REPLAYED_CANONICAL",,,,,,,,,SHAREABLE_COMPLETE,RESULT_VERIFIED,YES,1.1102230246251563e-16,,,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-H006.fitted_params.json,
